Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
3769	191	0	0.00	0	1015
3791	192	0	0.00	0	776
3816	193	0	0.00	0	859
3835	194	0	0.00	0	854
3854	195	0	0.00	0	788
3872	196	0	0.00	0	555
3892	197	0	0.00	0	481
3913	198	0	0.00	0	560
3931	199	0	0.00	0	477
3950	200	0	0.00	0	669
3968	201	0	0.00	0	867
3985	202	0	0.00	0	783
4006	203	0	0.00	0	880
4027	204	0	0.00	0	868
4044	205	0	0.00	0	705
4065	206	0	0.00	0	708
4086	207	0	0.00	0	534
4103	208	0	0.00	0	545
4124	209	0	0.00	0	597
4146	210	0	0.00	0	669
4166	211	0	0.00	0	523
4184	212	0	0.00	0	666
4201	213	0	0.00	0	835
4219	214	0	0.00	0	611
4235	215	0	0.00	0	950
4253	216	0	0.00	0	859
4271	217	0	0.00	0	1111
4290	218	0	0.00	0	1110
4311	219	0	0.00	0	1277
4330	220	0	0.00	0	1344
4349	221	0	0.00	0	1095
4365	222	0	0.00	0	1099
4382	223	0	0.00	0	1319
4399	224	0	0.00	0	1255
4418	225	0	0.00	0	1229
4436	226	0	0.00	0	1203
4455	227	0	0.00	0	1309
4476	228	0	0.00	0	999
4495	229	0	0.00	0	959
4515	230	0	0.00	0	837
4532	231	0	0.00	0	815
4551	232	0	0.00	0	611
4575	233	0	0.00	0	747
4595	234	0	0.00	0	670
4614	235	0	0.00	0	747
4634	236	0	0.00	0	698
4654	237	0	0.00	0	636
4672	238	0	0.00	0	472
4689	239	0	0.00	0	446
4707	240	0	0.00	0	580
4728	241	0	0.00	0	505
4747	242	0	0.00	0	520
4766	243	0	0.00	0	483
4783	244	0	0.00	0	337
4804	245	0	0.00	0	331
4824	246	0	0.00	0	570
4847	247	0	0.00	0	600
4867	248	0	0.00	0	584
4889	249	0	0.00	0	563
4909	250	0	0.00	0	369
4927	251	0	0.00	0	269
4945	252	0	0.00	0	350
4963	253	0	0.00	0	464
4981	254	0	0.00	0	509
5001	255	0	0.00	0	462
5020	256	0	0.00	0	556
5037	257	0	0.00	0	473
5056	258	0	0.00	0	508
5074	259	0	0.00	0	434
5095	260	0	0.00	0	475
5112	261	0	0.00	0	521
5129	262	0	0.00	0	335
5153	263	0	0.00	0	276
5172	264	0	0.00	0	339
5196	265	0	0.00	0	324
5216	266	0	0.00	0	259
5234	267	0	0.00	0	205
5255	268	0	0.00	0	230
5272	269	0	0.00	0	269
5297	270	0	0.00	0	291
5315	271	0	0.00	0	414
5332	272	0	0.00	0	454
5352	273	0	0.00	0	509
5369	274	0	0.00	0	562
5386	275	0	0.00	0	417
5406	276	0	0.00	0	554
5424	277	0	0.00	0	635
5440	278	0	0.00	0	760
5457	279	0	0.00	0	639
5474	280	0	0.00	0	756
5491	281	0	0.00	0	1017
5512	282	0	0.00	0	989
5530	283	0	0.00	0	909
5552	284	0	0.00	0	953
5569	285	0	0.00	0	930
5587	286	0	0.00	0	1000
5605	287	0	0.00	0	968
5624	288	0	0.00	0	871
5645	289	0	0.00	0	769
5664	290	0	0.00	0	743
5686	291	0	0.00	0	809
5707	292	0	0.00	0	775
5726	293	0	0.00	0	441
5744	294	0	0.00	0	606
5765	295	0	0.00	0	646
5787	296	0	0.00	0	481
5809	297	0	0.00	0	599
5828	298	0	0.00	0	508
5843	299	0	0.00	0	516
5874	300	0	0.00	0	410
5907	301	0	0.00	0	647
5941	302	0	0.00	0	596
5965	303	0	0.00	0	637
5991	304	0	0.00	0	473
6014	305	0	0.00	0	423
6043	306	0	0.00	0	530
6071	307	0	0.00	0	481
6098	308	0	0.00	0	622
6129	309	0	0.00	0	572
6155	310	0	0.00	0	623
6179	311	0	0.00	0	657
